0.078;0.4;40
0.0765;-1.5175;19
0.075;0.007;40
0.072;-0.108;39
0.0715;0.6105;19
0.071;0.87;19
0.07;-0.027;29
0.0695;0.7975;49
0.0695;0.3155;1
0.067;0.044;19
0.0665;0.5145;19
0.065;-0.093;1
0.064;-0.499;19
0.063;-0.032;20
0.0625;0.2925;20
0.062;0.617;30
0.062;0.503;19
0.0615;-0.8645;1
0.0605;0.1955;1
0.0605;-0.2395;1
0.0585;-0.1725;1
0.0585;-0.1245;19
0.058;-0.54;19
0.058;1.68;19
0.0575;-0.2175;30
0.0575;0.9065;29
0.0565;0.1135;1
0.0555;1.1485;29
0.055;-1.559;19
0.054;-0.806;29
0.054;1.1;49
0.053;0.561;39
0.0525;0.9195;1
0.052;0.796;19
0.0505;-0.7085;19
0.05;-0.196;29
0.0495;0.6275;1
0.0495;-0.1995;29
0.049;0.169;1
0.0485;0.2365;40
0.0475;-0.8115;49
0.0455;-0.2715;20
0.045;-0.055;29
0.0445;0.1045;39
0.0435;-0.4455;29
0.043;-0.815;29
0.042;0.068;19
0.0415;0.8165;30
0.0415;0.5495;1
0.0405;-0.3365;29
0.0355;0.7765;1
0.0355;-0.5705;1
0.032;0.776;1
0.032;-0.623;29
0.032;-0.424;1
0.0315;0.4125;30
0.0305;1.3505;19
0.029;0.082;1
0.0285;-0.1265;19
0.027;0.535;1
0.027;0.153;20
0.0245;0.3145;19
0.0215;0.5705;20
0.021;0.235;1
0.0205;-0.4755;29
0.02;-0.753;1
0.0195;0.8685;1
0.018;-0.052;1
0.0175;-1.0205;19
0.017;0.627;29
0.014;0.006;19
0.013;0.225;30
0.0085;-0.7695;19
0.007;0.214;29
0.007;-0.037;1
0.005;-0.296;40
0.004;-0.635;19
